scenario_code,time_s,link_id,travel_time,speed,volume,queue_delay,veh_delay,stops,occupancy,queue_length,max_queue_length,event_active,event_exposure,event_intensity,lanes_blocked,tt_missing_flag,speed_missing_flag,volume_missing_flag,event_link,,,,
SC0013,2700-3000,L18,23.69,41.98,60,1096.43,2.06,0,0.0557,0,0,0,0.607,0.15,0,0,0,0,L1,,,,
SC0013,3000-3300,L1,,,0,,,,0,270.06,461.41,0,1,0.15,0,1,1,1,L1,,,,
SC0013,3000-3300,L3,37.07,41.38,9,377.73,9.56,0,0.0072,0,0,0,0.368,0.15,0,0,0,0,L1,,,,
SC0013,3000-3300,L6,780.41,23.2,44,1746.68,749.93,15.36,0.6461,0,0,0,0.223,0.15,0,0,0,0,L1,,,,
SC0013,3000-3300,L13,20.49,52.51,49,937.71,1.26,0.02,0.0334,0,0,0,0.223,0.15,0,0,0,0,L1,,,,
SC0013,3000-3300,L16,75.13,27.6,48,1216.59,40.47,0.38,0.2838,402.41,419.39,0,0.607,0.15,0,0,0,0,L1,,,,
SC0013,3000-3300,L17,26.05,28,8,1121.41,0.05,0,0.0492,0,0,0,0.135,0.15,0,0,0,0,L1,,,,
SC0013,3000-3300,L18,25.15,39.4,60,932.3,2.54,0,0.0652,0,0,0,0.607,0.15,0,0,0,0,L1,,,,
SC0013,3300-3600,L1,15.64,64.17,1,2049.15,0,0,0.0004,74.38,241.61,0,1,0.15,0,0,0,0,L1,,,,
SC0013,3300-3600,L3,35.93,29.01,6,341.83,8.25,0,0.0081,0,0,0,0.368,0.15,0,0,0,0,L1,,,,
SC0013,3300-3600,L6,688.61,22.88,36,1861.17,657.38,14.33,0.9807,0,0,0,0.223,0.15,0,0,0,0,L1,,,,
SC0013,3300-3600,L13,19.84,53.24,29,855.86,0.74,0,0.0226,1.25,21.29,0,0.223,0.15,0,0,0,0,L1,,,,
SC0013,3300-3600,L16,38.96,31.59,21,1448.93,2.37,0,0.1036,0,0,0,0.607,0.15,0,0,0,0,L1,,,,
SC0013,3300-3600,L17,26.82,40.74,4,1052.89,0.09,0,0.1451,0,0,0,0.135,0.15,0,0,0,0,L1,,,,
SC0013,3300-3600,L18,28.04,38.12,44,851.44,3.29,0,0.0563,0,0,0,0.607,0.15,0,0,0,0,L1,,,,
SC0014,600-900,L1,48.85,39.13,119,1.44,30.61,0.69,0.1149,0,0,1,1,0.15,0,0,0,0,L1,,,,
SC0014,600-900,L3,43.24,32.53,20,46.57,13.35,0.29,0.1493,0,0,1,0.368,0.15,0,0,0,0,L1,,,,
SC0014,600-900,L6,31.69,18.49,9,35.77,3.27,0,0.0388,0,0,1,0.223,0.15,0,0,0,0,L1,,,,
SC0014,600-900,L13,18.55,66.31,126,1.04,3.52,0.08,0.0639,0,0,1,0.223,0.15,0,0,0,0,L1,,,,
SC0014,600-900,L16,49.63,32.84,31,10.2,15.88,0.44,0.4741,0.79,21.48,1,0.607,0.15,0,0,0,0,L1,,,,
SC0014,600-900,L17,45.06,41.2,84,33.28,23.13,0.44,0.3962,0,0,1,0.135,0.15,0,0,0,0,L1,,,,
SC0014,600-900,L18,19.58,59.33,37,36.55,0.98,0,0.0221,0,0,1,0.607,0.15,0,0,0,0,L1,,,,
SC0014,600-900,L19,22.67,,,,,,,0,0,1,,,,0,1,,L1,,,,
SC0014,900-1200,L1,144.93,30.86,132,5.42,125.84,2.49,0.3398,0,0,1,1,0.15,0,0,0,0,L1,,,,
SC0014,900-1200,L3,117.27,34.9,36,144.44,87.53,1,0.7948,0,0,1,0.368,0.15,0,0,0,0,L1,,,,
SC0014,900-1200,L6,180.09,6.57,14,232.53,150.3,1.86,0.7378,0,0,1,0.223,0.15,0,0,0,0,L1,,,,
SC0014,900-1200,L13,35.36,58.95,183,27.85,19.67,0.7,0.1087,0,0,1,0.223,0.15,0,0,0,0,L1,,,,
SC0014,900-1200,L16,116.08,26.76,58,166.49,78.97,1.19,0.7236,1.01,39.2,1,0.607,0.15,0,0,0,0,L1,,,,
SC0014,900-1200,L17,70.56,35.69,129,65.45,46.68,0.92,0.76,0,0,1,0.135,0.15,0,0,0,0,L1,,,,
SC0014,900-1200,L18,22.6,51.57,75,141.47,2.06,0,0.0596,0,0,1,0.607,0.15,0,0,0,0,L1,,,,
SC0014,900-1200,L19,23.83,,,,,,,0,0,1,,,,0,1,,L1,,,,
SC0014,1200-1500,L1,242.92,24.78,98,63.92,223.71,4.63,0.7195,0,0,1,1,0.15,0,0,0,0,L1,,,,
SC0014,1200-1500,L3,232.27,35.24,39,316.34,203.32,2.71,0.4079,0,0,1,0.368,0.15,0,0,0,0,L1,,,,
SC0014,1200-1500,L6,379.78,8.02,17,472.99,351.77,6.65,0.9848,243.67,363.81,1,0.223,0.15,0,0,0,0,L1,,,,
SC0014,1200-1500,L13,87.95,42.06,162,69.64,71.99,2.96,0.326,0,0,1,0.223,0.15,0,0,0,0,L1,,,,
SC0014,1200-1500,L16,165.41,26.2,41,303.52,128.13,2.24,0.6468,0,0,1,0.607,0.15,0,0,0,0,L1,,,,
SC0014,1200-1500,L17,120.77,34.31,129,127.76,96.86,1.62,0.7437,0,0,1,0.135,0.15,0,0,0,0,L1,,,,
SC0014,1200-1500,L18,26.36,42.7,70,303.85,3.97,0,0.0715,178.97,371.42,1,0.607,0.15,0,0,0,0,L1,,,,
SC0014,1200-1500,L19,23.37,,,,,,,501.79,504.68,1,,,,0,1,1,L1,,,,
SC0014,1500-1800,L1,250.88,31.57,101,177.94,232.35,3.97,0.4722,0,0,0,1,0.15,0,0,0,0,L1,,,,
SC0014,1500-1800,L3,328.7,36.22,37,490.78,300.2,6.06,0.707,100.68,188.32,0,0.368,0.15,0,0,0,0,L1,,,,
SC0014,1500-1800,L6,603.57,21.84,40,782.04,575.25,11.64,0.1351,453.45,461.4,0,0.223,0.15,0,0,0,0,L1,,,,
SC0014,1500-1800,L13,118.05,28.8,95,207.97,101.38,3.76,0.2032,411.47,504.73,0,0.223,0.15,0,0,0,0,L1,,,,
SC0014,1500-1800,L16,325.46,22,48,547.14,285.86,5.09,0.1791,0,0,0,0.607,0.15,0,0,0,0,L1,,,,
SC0014,1500-1800,L17,168.68,33.92,114,210.61,145.12,2.42,0.7945,361.17,371.51,0,0.135,0.15,0,0,0,0,L1,,,,
SC0014,1500-1800,L18,29.85,40.64,76,457.39,6.74,0,0.0905,501.31,504.94,0,0.607,0.15,0,0,0,0,L1,,,,
SC0014,1500-1800,L19,22.16,,,,,,,0,0,0,,,,0,1,1,L1,,,,
SC0014,1800-2100,L1,206.28,39.71,7,296.2,189.29,3.17,0.011,0,0,0,1,0.15,0,0,0,0,L1,,,,
SC0014,1800-2100,L3,451.31,32.87,38,585.99,422.77,8,0.5294,0,0,0,0.368,0.15,0,0,0,0,L1,,,,
SC0014,1800-2100,L6,537.02,29.15,46,908.63,508.78,9.62,0.0767,481.1,502.33,0,0.223,0.15,0,0,0,0,L1,,,,
SC0014,1800-2100,L13,23.23,44.74,39,589.91,1.62,0.03,0.0459,1.7,11.11,0,0.223,0.15,0,0,0,0,L1,,,,
SC0014,1800-2100,L16,407.31,23.39,40,739.98,367.97,7.03,0.7881,388.4,413.9,0,0.607,0.15,0,0,0,0,L1,,,,
SC0014,1800-2100,L17,180.72,33.62,92,332.88,157.9,2.58,0.4324,485.98,504.99,0,0.135,0.15,0,0,0,0,L1,,,,
SC0014,1800-2100,L18,31.69,35.53,73,600.91,7.39,0,0.1074,0,0,0,0.607,0.15,0,0,0,0,L1,,,,
SC0014,1800-2100,L19,24.55,,,,,,,44.18,81.96,0,,,,0,1,1,L1,,,,
SC0014,2100-2400,L1,,,0,,,,0,68.05,138.25,0,1,0.15,0,1,1,1,L1,,,,
SC0014,2100-2400,L3,514.27,35.66,37,763.87,482.11,10.09,0.37,460.32,504.99,0,0.368,0.15,0,0,0,0,L1,,,,
SC0014,2100-2400,L6,562.58,20.35,44,1045.17,533.05,9.41,0.6482,91.92,144.59,0,0.223,0.15,0,0,0,0,L1,,,,
SC0014,2100-2400,L13,21.56,51.2,33,750.59,0.7,0,0.0264,0,0,0,0.223,0.15,0,0,0,0,L1,,,,
SC0014,2100-2400,L16,504.64,25.23,41,920.27,461.98,6.59,0.7969,497.98,504.99,0,0.607,0.15,0,0,0,0,L1,,,,
SC0014,2100-2400,L17,28.55,22.57,5,878.68,0.17,0,0.3106,0,0,0,0.135,0.15,0,0,0,0,L1,,,,
SC0014,2100-2400,L18,27.73,43.06,58,737.98,4.35,0,0.0559,24.97,61.27,0,0.607,0.15,0,0,0,0,L1,,,,
SC0014,2100-2400,L19,25.52,,,,,,,0,0,0,,,,0,1,1,L1,,,,
SC0014,2400-2700,L1,,,0,,,,0,0,0,0,1,0.15,0,1,1,1,L1,,,,
SC0014,2400-2700,L3,263.67,27.5,16,760.52,235.53,4.2,0.0203,435.41,461.4,0,0.368,0.15,0,0,0,0,L1,,,,
SC0014,2400-2700,L6,451.25,26.72,36,1188.74,419.71,6.83,0.9996,291.51,403.46,0,0.223,0.15,0,0,0,0,L1,,,,
SC0014,2400-2700,L13,25.84,41.19,26,938.1,3.44,0.04,0.0248,0,0,0,0.223,0.15,0,0,0,0,L1,,,,
SC0014,2400-2700,L16,540.63,27.05,31,1106.32,504.39,7.39,0.4509,0,0,0,0.607,0.15,0,0,0,0,L1,,,,
SC0014,2400-2700,L17,30.21,35.39,6,1025.95,0.14,0,0.0066,0,0,0,0.135,0.15,0,0,0,0,L1,,,,
SC0014,2400-2700,L18,31.52,37.41,47,926.49,5.59,0,0.0561,0,0,0,0.607,0.15,0,0,0,0,L1,,,,
SC0014,2400-2700,L19,24.66,,,,,,,0,0,0,,,,0,1,1,L1,,,,
SC0014,2700-3000,L1,,,0,,,,0,391.75,503.95,0,1,0.15,0,1,1,1,L1,,,,
SC0014,2700-3000,L3,,43.35,1,158.45,,,0.0005,296.12,504.24,0,0.368,0.15,0,1,0,0,L1,,,,
SC0014,2700-3000,L6,547.99,27.46,55,1342.48,515.81,7.89,0.605,0,0,0,0.223,0.15,0,0,0,0,L1,,,,
SC0014,2700-3000,L13,21.12,50.28,49,805.28,0.9,0,0.0335,82.57,232.62,0,0.223,0.15,0,0,0,0,L1,,,,
SC0014,2700-3000,L16,569.58,23.23,33,1256.08,532.98,8.25,0.8443,0,0,0,0.607,0.15,0,0,0,0,L1,,,,
SC0014,2700-3000,L17,27.3,41.21,8,844.61,0.01,0,0.2355,0,0,0,0.135,0.15,0,0,0,0,L1,,,,
SC0014,2700-3000,L18,26.28,38.87,55,862.52,2.41,0,0.0567,0,0,0,0.607,0.15,0,0,0,0,L1,,,,
SC0014,2700-3000,L19,27.61,,,,,,,0,0,0,,,,0,1,1,L1,,,,
SC0014,3000-3300,L1,,,0,,,,0,0,0,0,1,0.15,0,1,1,1,L1,,,,
SC0014,3000-3300,L3,39.41,37.33,10,356.44,12.21,0,0.0115,0,0,0,0.368,0.15,0,0,0,0,L1,,,,
SC0014,3000-3300,L6,608.25,21.73,40,1629.3,578.98,10.54,0.5014,0,0,0,0.223,0.15,0,0,0,0,L1,,,,
SC0014,3000-3300,L13,20.5,53.12,52,953.53,1.63,0.06,0.0386,28.89,167.16,0,0.223,0.15,0,0,0,0,L1,,,,
SC0014,3000-3300,L16,535.64,25.62,62,1420.46,500.82,8.68,0.7145,0,0,0,0.607,0.15,0,0,0,0,L1,,,,
SC0014,3000-3300,L17,30.47,31.64,2,277.2,0,0,0.0024,0,0,0,0.135,0.15,0,0,0,0,L1,,,,
SC0014,3000-3300,L18,26.22,37.12,71,913.55,2.55,0,0.0905,0,0,0,0.607,0.15,0,0,0,0,L1,,,,
SC0014,3000-3300,L19,25.25,,,,,,,0,0,0,,,,0,1,1,L1,,,,
SC0014,3300-3600,L1,,65.31,2,2191.87,,,0.0008,0,0,0,1,0.15,0,1,0,0,L1,,,,
SC0014,3300-3600,L3,38.65,25.34,5,384.92,10.18,0,0.0093,0,0,0,0.368,0.15,0,0,0,0,L1,,,,
SC0014,3300-3600,L6,582.86,25.59,38,1737.25,556.14,11.42,1,0,0,0,0.223,0.15,0,0,0,0,L1,,,,
SC0014,3300-3600,L13,16.39,61.55,39,1463.29,0.49,0,0.0259,0,0,0,0.223,0.15,0,0,0,0,L1,,,,
SC0014,3300-3600,L16,355.37,24.42,59,1540.27,320.9,4.55,0.7326,0,0,0,0.607,0.15,0,0,0,0,L1,,,,
SC0014,3300-3600,L17,21.44,53.19,8,1910.16,0.16,0,0.0081,0,0,0,0.135,0.15,0,0,0,0,L1,,,,
SC0014,3300-3600,L18,21.87,43.75,48,1473.49,1.43,0,0.0576,0,0,0,0.607,0.15,0,0,0,0,L1,,,,
SC0014,3300-3600,L19,24.68,,,,,,,0,0,0,,,,0,1,1,L1,,,,
SC0001,600-900,L3,32.46,23.88,10,45.75,3.08,0,0.151,0,0,1,0.368,0.134,1,0,0,0,L1,,,,
SC0001,600-900,L6,33.34,16.72,8,41.27,4.08,0.11,0.1625,0,0,1,0.223,0.134,1,0,0,0,L1,,,,
SC0001,600-900,L13,20.08,66.67,127,2.59,5.03,0.24,0.0636,0,0,1,0.223,0.134,1,0,0,0,L1,,,,
SC0001,600-900,L16,48.88,35.12,29,15.38,15.44,0.4,0.465,0.45,12.49,1,0.607,0.134,1,0,0,0,L1,,,,
SC0001,600-900,L17,45.25,41.82,78,34.07,22.24,0.43,0.3935,0,0,1,0.135,0.134,1,0,0,0,L1,,,,
SC0001,600-900,L18,19.59,61.69,38,40.23,0.96,0,0.0209,0,0,1,0.607,0.134,1,0,0,0,L1,,,,
SC0001,600-900,L19,22.65,48.04,53,11.15,0.85,0,0.0424,0,0,1,0.368,0.134,1,0,0,0,L1,,,,
SC0001,900-1200,L1,73.03,46.15,73,16.05,45.66,0.81,0.0726,1.15,15.79,0,1,0.134,1,0,0,0,L1,,,,
SC0001,900-1200,L3,56.04,33.76,26,128.01,26.17,0.45,0.3329,0,0,0,0.368,0.134,1,0,0,0,L1,,,,
SC0001,900-1200,L6,168.22,7.66,15,236.71,141.14,2.56,0.3142,0,0,0,0.223,0.134,1,0,0,0,L1,,,,
SC0001,900-1200,L13,27.55,60.55,166,62.07,11.55,0.66,0.0937,0,0,0,0.223,0.134,1,0,0,0,L1,,,,
SC0001,900-1200,L16,87.29,30.15,61,149.01,50.43,1,0.1804,34.58,145.36,0,0.607,0.134,1,0,0,0,L1,,,,
SC0001,900-1200,L17,111.94,36.63,112,110.72,88.74,1.54,0.7529,56.48,277.5,0,0.135,0.134,1,0,0,0,L1,,,,
SC0001,900-1200,L18,23.37,49.49,85,137.97,2.44,0,0.0674,0,0,0,0.607,0.134,1,0,0,0,L1,,,,
SC0001,900-1200,L19,23.11,46.21,79,69.76,1.41,0,0.0654,0,0,0,0.368,0.134,1,0,0,0,L1,,,,
SC0001,1200-1500,L1,51.07,58.35,57,58.1,31.45,0.61,0.0378,0,0,0,1,0.134,1,0,0,0,L1,,,,
SC0001,1200-1500,L3,69.97,32.5,27,263.58,41.3,0.9,0.5924,0,0,0,0.368,0.134,1,0,0,0,L1,,,,
SC0001,1200-1500,L6,350,12.52,24,447.28,322.79,5.75,0.868,5.1,56.39,0,0.223,0.134,1,0,0,0,L1,,,,
SC0001,1200-1500,L13,133.98,40.48,135,143.62,117.91,5.84,0.4374,136.07,379.46,0,0.223,0.134,1,0,0,0,L1,,,,
SC0001,1200-1500,L16,102.35,24.7,57,279.17,64.09,1.29,0.585,40.1,151.02,0,0.607,0.134,1,0,0,0,L1,,,,
SC0001,1200-1500,L17,202.19,31.65,106,217.64,177.44,3.53,0.7985,172.83,250.3,0,0.135,0.134,1,0,0,0,L1,,,,
SC0001,1200-1500,L18,26.03,42.97,78,271.24,3.19,0,0.0871,0,0,0,0.607,0.134,1,0,0,0,L1,,,,
SC0001,1200-1500,L19,23.84,45.78,78,102.83,0.93,0,0.083,0,0,0,0.368,0.134,1,0,0,0,L1,,,,
SC0001,1500-1800,L1,38.95,63.12,44,106.36,21.14,0.56,0.0269,0,0,0,1,0.134,1,0,0,0,L1,,,,
SC0001,1500-1800,L3,84.47,29.46,23,305.27,52.98,0.67,0.0414,0,0,0,0.368,0.134,1,0,0,0,L1,,,,
SC0001,1500-1800,L6,473.32,20,49,685.35,447.04,7.92,0.5453,38.17,84.49,0,0.223,0.134,1,0,0,0,L1,,,,
SC0001,1500-1800,L13,213.04,18.92,107,291.38,195.86,8.63,0.8001,453.08,504.3,0,0.223,0.134,1,0,0,0,L1,,,,
SC0001,1500-1800,L16,196.94,24.35,43,492.15,154.57,2.39,0.7947,217.91,367.57,0,0.607,0.134,1,0,0,0,L1,,,,
SC0001,1500-1800,L17,234.05,28.97,128,304.91,208.91,5.34,0.4318,204.04,280.34,0,0.135,0.134,1,0,0,0,L1,,,,
SC0001,1500-1800,L18,29.18,44.55,65,440.29,4.98,0,0.0631,0,0,0,0.607,0.134,1,0,0,0,L1,,,,
SC0001,1500-1800,L19,25.73,45.5,44,537.46,6.22,0,0.0403,0,0,0,0.368,0.134,1,0,0,0,L1,,,,
SC0001,1800-2100,L1,16.56,61.86,16,446.6,0.68,0,0.0103,0,0,0,1,0.134,1,0,0,0,L1,,,,
SC0001,1800-2100,L3,85.51,33.45,27,409.4,56.44,1,0.3691,0,0,0,0.368,0.134,1,0,0,0,L1,,,,
SC0001,1800-2100,L6,705.21,11.35,9,963.67,677.87,11.33,0.9539,50.17,123.03,0,0.223,0.134,1,0,0,0,L1,,,,
SC0001,1800-2100,L13,98.96,39.36,178,423.21,82.1,3.4,0.2768,229.08,504.29,0,0.223,0.134,1,0,0,0,L1,,,,
SC0001,1800-2100,L16,326.45,24.09,47,677.07,287.18,4.96,0.7663,344.2,458.94,0,0.607,0.134,1,0,0,0,L1,,,,
SC0001,1800-2100,L17,151.78,33.29,124,444.53,129.45,2.76,0.7667,16.47,71.25,0,0.135,0.134,1,0,0,0,L1,,,,
SC0001,1800-2100,L18,31.02,37.06,56,538.52,6.06,0,0.0763,0,0,0,0.607,0.134,1,0,0,0,L1,,,,
SC0001,1800-2100,L19,22.69,50.29,9,750.57,0.12,0,0.0056,0,0,0,0.368,0.134,1,0,0,0,L1,,,,
SC0001,2100-2400,L1,24.99,42.14,1,486.2,0,0,0.0007,0,0,0,1,0.134,1,0,0,0,L1,,,,
SC0001,2100-2400,L3,,36.76,24,545.78,,,0.7233,0,0,0,0.368,0.134,1,1,0,0,L1,,,,
SC0001,2100-2400,L6,878.77,16.89,20,1249.61,849.95,11.52,0.9536,181.98,249.5,0,0.223,0.134,1,0,0,0,L1,,,,
SC0001,2100-2400,L13,92.06,45.74,36,716.67,74.88,2.56,0.0341,8.67,104.9,0,0.223,0.134,1,0,0,0,L1,,,,
SC0001,2100-2400,L16,307.74,24.68,57,867.46,269.97,5.25,0.7327,180.75,355.64,0,0.607,0.134,1,0,0,0,L1,,,,
SC0001,2100-2400,L17,123.52,44.3,125,594.03,102.74,2.02,0.436,3.71,40.14,0,0.135,0.134,1,0,0,0,L1,,,,
SC0001,2100-2400,L18,26.65,45.27,52,674.95,2.84,0,0.0621,0,0,0,0.607,0.134,1,0,0,0,L1,,,,
SC0001,2100-2400,L19,22.33,53.69,21,1164.36,2.05,0,0.0156,0,0,0,0.368,0.134,1,0,0,0,L1,,,,
SC0001,2400-2700,L1,,,0,,,,0,0,0,0,1,0.134,1,1,1,0,L1,,,,
SC0001,2400-2700,L3,,17.26,2,729.45,,,0.0063,0,0,0,0.368,0.134,1,1,0,0,L1,,,,
SC0001,2400-2700,L6,817.6,23.49,33,1299.17,786.19,12.48,0.8924,246.77,257.55,0,0.223,0.134,1,0,0,0,L1,,,,
SC0001,2400-2700,L13,21.21,50.52,35,935.37,2.06,0,0.0304,0,0,0,0.223,0.134,1,0,0,0,L1,,,,
SC0001,2400-2700,L16,64.49,25.14,28,972.47,29.31,0.32,0.0479,0,0,0,0.607,0.134,1,0,0,0,L1,,,,
SC0001,2400-2700,L17,28.73,39.69,10,1105.11,0.09,0,0.2082,0,0,0,0.135,0.134,1,0,0,0,L1,,,,
SC0001,2400-2700,L18,24.28,43.9,53,909.28,2.34,0,0.0522,0,0,0,0.607,0.134,1,0,0,0,L1,,,,
SC0001,2400-2700,L19,25.57,43.55,19,1347.36,3.03,0,0.0166,0,0,0,0.368,0.134,1,0,0,0,L1,,,,
SC0001,2700-3000,L1,,,0,,,,0,0,0,0,1,0.134,1,1,1,0,L1,,,,
SC0001,2700-3000,L3,27.3,52.61,2,774.95,0.4,0,0.0011,0,0,0,0.368,0.134,1,0,0,0,L1,,,,
SC0001,2700-3000,L6,785.42,25.29,47,1477.02,756.99,18,1,165.02,189.58,0,0.223,0.134,1,0,0,0,L1,,,,
SC0001,2700-3000,L13,19.11,58.94,17,992.36,0.22,0,0.0115,0,0,0,0.223,0.134,1,0,0,0,L1,,,,
SC0001,2700-3000,L16,54.79,26.73,26,1218.58,16.05,0,0.0479,0,0,0,0.607,0.134,1,0,0,0,L1,,,,
SC0001,2700-3000,L17,44.5,29.88,1,1226,0,0,0.075,0,0,0,0.135,0.134,1,0,0,0,L1,,,,
SC0001,2700-3000,L18,24.25,47.23,36,1011.14,2.29,0,0.0329,0,0,0,0.607,0.134,1,0,0,0,L1,,,,
SC0001,2700-3000,L19,20.78,53.58,29,1478.68,1.58,0,0.0194,0,0,0,0.368,0.134,1,0,0,0,L1,,,,
SC0001,3000-3300,L1,16.04,64.87,1,1675.05,0,0,0.0004,0,0,0,1,0.134,1,0,0,0,L1,,,,
SC0001,3000-3300,L3,,39.07,2,974.37,,,0.0012,0,0,0,0.368,0.134,1,1,0,0,L1,,,,
SC0001,3000-3300,L6,808.11,23.62,41,1789.37,776.86,15.05,0.9415,0,0,0,0.223,0.134,1,0,0,0,L1,,,,
SC0001,3000-3300,L13,17.24,60.68,26,1117.08,0.39,0,0.0168,0,0,0,0.223,0.134,1,0,0,0,L1,,,,
SC0001,3000-3300,L16,42.54,30.13,38,1287.68,8.22,0.05,0.062,0,0,0,0.607,0.134,1,0,0,0,L1,,,,
SC0001,3000-3300,L17,24.74,13.9,4,1676.31,0.45,0,0.1415,0,0,0,0.135,0.134,1,0,0,0,L1,,,,
SC0001,3000-3300,L18,22.96,40.24,39,1204.76,1.87,0,0.0456,0,0,0,0.607,0.134,1,0,0,0,L1,,,,
SC0001,3000-3300,L19,24.3,46.64,36,1763.37,2.84,0,0.0265,144.95,323.35,0,0.368,0.134,1,0,0,0,L1,,,,
SC0001,3300-3600,L1,,,0,,,,0,0,0,0,1,0.134,1,1,1,0,L1,,,,
SC0001,3300-3600,L3,28.19,65.56,3,177.27,2.43,0,0.0013,0,0,0,0.368,0.134,1,0,0,0,L1,,,,
SC0001,3300-3600,L6,945.47,25.82,39,2025.42,915.62,15.61,0.242,143.5,212.56,0,0.223,0.134,1,0,0,0,L1,,,,
SC0001,3300-3600,L13,20.33,52.24,25,1189.98,0.73,0,0.018,0,0,0,0.223,0.134,1,0,0,0,L1,,,,
SC0001,3300-3600,L16,42.88,27.3,17,1588.86,5.13,0,0.1387,0,0,0,0.607,0.134,1,0,0,0,L1,,,,
SC0001,3300-3600,L17,24.4,40.21,5,1649.61,0.14,0,0.1486,0,0,0,0.135,0.134,1,0,0,0,L1,,,,
SC0001,3300-3600,L18,26.12,42.95,35,1281.01,3.02,0,0.0326,0,0,0,0.607,0.134,1,0,0,0,L1,,,,
SC0001,3300-3600,L19,25.56,44.75,30,2039.11,2.25,0,0.0256,0,0,0,0.368,0.134,1,0,0,0,L1,,,,
SC0002,600-900,L1,37.55,33.39,61,1.13,18.17,0.62,0.1308,2,3.18,1,1,0.134,1,0,0,0,L1,,,,
SC0002,600-900,L3,35.05,28.32,9,48.71,3.94,0,0.017,7,0,1,0.368,0.134,1,0,0,0,L1,,,,
SC0002,600-900,L6,30,21.68,10,26.62,1.77,0,0.029,14,0,1,0.223,0.134,1,0,0,0,L1,,,,
SC0002,600-900,L13,18.02,66.6,118,5.21,3.02,0.06,0.0591,12,0,1,0.223,0.134,1,0,0,0,L1,,,,
SC0002,600-900,L16,49.79,32.62,25,18.76,16.05,0.32,0.421,6,0,1,0.607,0.134,1,0,0,0,L1,,,,
SC0002,600-900,L17,43.52,40.71,79,29.41,20.44,0.45,0.3456,10,0,1,0.135,0.134,1,0,0,0,L1,,,,
SC0002,600-900,L18,19.78,61.04,37,42.01,0.99,0,0.0216,4,0,1,0.607,0.134,1,0,0,0,L1,,,,
SC0002,600-900,L19,22.52,47.87,58,14.09,0.86,0,0.0509,13,0,1,0.368,0.134,1,0,0,0,L1,,,,
SC0002,900-1200,L1,52,32.5,56,21.47,31.67,0.62,0.0778,2,3.12,1,1,0.134,1,0,0,0,L1,,,,
SC0002,900-1200,L3,79.49,29.32,23,104.52,48.75,0.62,0.4085,7,0,1,0.368,0.134,1,0,0,0,L1,,,,
SC0002,900-1200,L6,178.74,7.84,13,248.41,151.06,2.08,0.1141,14,0,1,0.223,0.134,1,0,0,0,L1,,,,
SC0002,900-1200,L13,29.01,58.66,170,70.83,12.95,0.61,0.1022,12,0,1,0.223,0.134,1,0,0,0,L1,,,,
SC0002,900-1200,L16,70.3,27.72,54,116.6,33.74,1.04,0.413,6,15.05,1,0.607,0.134,1,0,0,0,L1,,,,
SC0002,900-1200,L17,99.62,34.06,113,99.61,75.26,1.19,0.4621,10,4.77,1,0.135,0.134,1,0,0,0,L1,,,,
SC0002,900-1200,L18,24.56,47.24,81,124.93,3.1,0,0.0766,4,0,1,0.607,0.134,1,0,0,0,L1,,,,
SC0002,900-1200,L19,23.59,45.54,74,66.25,1.24,0,0.0624,13,0,1,0.368,0.134,1,0,0,0,L1,,,,
SC0002,1200-1500,L1,60.14,54.53,40,109.6,15.07,0.39,0.0274,2,0.52,0,1,0.134,1,0,0,0,L1,,,,
SC0002,1200-1500,L3,67.2,29.07,19,228.42,35.74,0.6,0.4724,7,0,0,0.368,0.134,1,0,0,0,L1,,,,
SC0002,1200-1500,L6,370.57,12.42,25,463.96,344.67,7.21,0.8622,14,2.96,0,0.223,0.134,1,0,0,0,L1,,,,
SC0002,1200-1500,L13,112.33,46.58,141,150.25,95.87,4.05,0.315,12,77.51,0,0.223,0.134,1,0,0,0,L1,,,,
SC0002,1200-1500,L16,79.94,25.53,62,254.92,37.49,0.9,0.5749,6,26.63,0,0.607,0.134,1,0,0,0,L1,,,,
SC0002,1200-1500,L17,154.61,34.05,113,192,129.47,2.19,0.764,10,108.83,0,0.135,0.134,1,0,0,0,L1,,,,
SC0002,1200-1500,L18,24.8,45.77,76,276.64,1.96,0,0.0818,4,0,0,0.607,0.134,1,0,0,0,L1,,,,
SC0002,1200-1500,L19,23.76,45.54,64,115.98,1.1,0,0.0654,13,0,0,0.368,0.134,1,0,0,0,L1,,,,
SC0002,1500-1800,L1,25.84,64.23,33,200.84,7.85,0.27,0.0219,2,0,0,1,0.134,1,0,0,0,L1,,,,
SC0002,1500-1800,L3,54.51,35.36,27,339.68,25.1,0.38,0.2985,7,0,0,0.368,0.134,1,0,0,0,L1,,,,
SC0002,1500-1800,L6,542.25,11.44,28,699.54,514.73,10.32,0.9261,14,58.57,0,0.223,0.134,1,0,0,0,L1,,,,
SC0002,1500-1800,L13,189.49,18.61,133,295.67,172.7,7.23,0.6602,12,408.57,0,0.223,0.134,1,0,0,0,L1,,,,
SC0002,1500-1800,L16,120.68,24.75,63,401.7,79.6,1.49,0.5855,6,70.75,0,0.607,0.134,1,0,0,0,L1,,,,
SC0002,1500-1800,L17,214.21,29.66,103,282.14,189.33,2.96,0.825,10,96.46,0,0.135,0.134,1,0,0,0,L1,,,,
SC0002,1500-1800,L18,28.29,38.68,95,431.99,4.22,0,0.129,4,0,0,0.607,0.134,1,0,0,0,L1,,,,
